Product_Price,Order_Quantity,Return_Status,Days_to_Return,User_Age,Discount_Applied,Order_Weekday,Order_Month,Order_Year,Total_Amount,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Return_Reason_Defective,Return_Reason_No Return,Return_Reason_Not as described,Return_Reason_Wrong item
295.73,5,1,283.0,21,39.77,0,4,2023,1478.65,False,False,False,True,False,False,True,False,True,False,False,False,True,False
332.86,5,0,-1.0,26,49.92,4,12,2024,1664.3000000000002,True,False,False,False,True,False,False,False,False,False,False,True,False,False
26.63,4,0,-1.0,44,8.25,5,10,2023,106.52,False,False,True,False,False,True,False,False,False,False,False,True,False,False
131.3,3,1,361.0,47,15.74,4,8,2023,393.90000000000003,False,False,False,False,False,True,False,False,True,False,False,False,False,True
457.86,1,0,-1.0,38,42.99,3,1,2024,457.86,True,False,False,False,False,False,False,False,False,True,False,True,False,False
183.12,5,1,392.0,38,18.52,4,5,2023,915.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False
430.84,1,0,-1.0,43,43.31,5,8,2023,430.84,False,True,False,False,False,False,False,True,False,False,False,True,False,False
68.23,1,0,-1.0,70,9.96,2,5,2024,68.23,False,False,False,False,True,False,True,False,False,False,False,True,False,False
376.03,1,0,-1.0,24,37.88,3,11,2024,376.03,False,False,False,False,False,False,False,True,True,False,False,True,False,False
387.35,2,0,-1.0,23,22.85,1,2,2023,774.7,True,False,False,False,True,True,False,False,False,False,False,True,False,False
190.43,1,0,-1.0,47,27.9,3,4,2023,190.43,False,True,False,False,False,True,False,False,True,False,False,True,False,False
30.75,4,0,-1.0,64,16.08,0,7,2024,123.0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
145.84,3,0,-1.0,28,40.07,3,4,2023,437.52,False,False,True,False,False,False,False,False,True,False,False,True,False,False
193.38,2,0,-1.0,46,22.49,5,4,2023,386.76,False,False,True,False,False,False,False,False,False,False,False,True,False,False
38.35,2,1,148.0,61,29.23,6,4,2024,76.7,False,True,False,False,True,False,True,False,False,True,False,False,False,True
139.85,4,1,282.0,41,30.88,0,9,2023,559.4,False,False,True,False,True,True,False,False,True,False,False,False,True,False
226.73,3,1,265.0,54,36.14,6,12,2023,680.1899999999999,False,True,False,False,True,False,True,False,False,True,True,False,False,False
193.21,4,0,-1.0,42,8.13,3,11,2023,772.84,True,False,False,False,True,False,False,True,True,False,False,True,False,False
481.25,1,1,185.0,23,24.17,3,12,2023,481.25,False,True,False,False,False,False,True,False,True,False,False,False,False,False
217.88,1,1,243.0,66,21.74,1,3,2024,217.88,False,True,False,False,True,False,False,True,False,True,False,False,True,False
271.91,3,0,-1.0,41,34.49,0,3,2024,815.73,False,False,False,True,False,False,False,False,False,True,False,True,False,False
114.83,4,0,-1.0,64,3.62,1,6,2024,459.32,False,False,False,True,False,False,False,True,True,False,False,True,False,False
201.0,4,0,-1.0,27,13.56,2,9,2024,804.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False
44.25,3,0,-1.0,61,30.98,3,9,2023,132.75,False,False,False,False,True,True,False,False,False,False,False,True,False,False
426.96,2,1,160.0,33,47.81,5,5,2024,853.92,False,True,False,False,False,True,False,False,False,False,True,False,False,False
107.51,4,1,190.0,39,3.56,6,12,2023,430.04,False,False,False,True,True,False,True,False,False,False,False,False,False,True
282.93,2,1,276.0,41,34.43,3,3,2024,565.86,False,False,False,True,False,False,True,False,True,False,False,False,False,True
310.18,5,0,-1.0,46,12.59,1,2,2024,1550.9,False,True,False,False,True,False,False,False,False,True,False,True,False,False
130.2,5,0,-1.0,44,14.4,6,11,2023,651.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False
456.83,1,0,-1.0,25,49.82,6,12,2024,456.83,False,False,False,True,True,False,True,False,False,False,False,True,False,False
291.8,4,0,-1.0,46,21.63,4,10,2023,1167.2,True,False,False,False,False,False,True,False,False,True,False,True,False,False
171.05,1,0,-1.0,60,40.4,2,12,2024,171.05,False,True,False,False,True,False,False,False,False,False,False,True,False,False
222.14,4,0,-1.0,20,48.78,6,8,2024,888.56,False,False,True,False,True,True,False,False,False,True,False,True,False,False
207.19,2,1,463.0,32,35.86,5,9,2023,414.38,True,False,False,False,False,False,True,False,True,False,True,False,False,False
230.39,5,0,-1.0,49,2.11,3,10,2024,1151.9499999999998,False,False,False,False,True,False,False,True,True,False,False,True,False,False
21.47,1,1,125.0,60,26.57,4,2,2023,21.47,False,False,False,False,False,False,False,False,False,True,False,False,False,False
205.63,5,0,-1.0,23,47.24,1,10,2024,1028.15,False,True,False,False,False,True,False,False,False,False,False,True,False,False
189.67,3,0,-1.0,55,49.32,6,12,2024,569.01,False,False,False,False,True,True,False,False,False,True,False,True,False,False
14.29,4,0,-1.0,69,35.97,1,10,2024,57.16,False,False,False,False,False,True,False,False,True,False,False,True,False,False
415.88,5,0,-1.0,65,11.17,3,6,2024,2079.4,False,True,False,False,True,False,False,True,False,True,False,True,False,False
30.79,3,0,-1.0,47,36.38,0,4,2024,92.37,False,False,True,False,True,False,True,False,False,False,False,True,False,False
58.52,3,0,-1.0,67,34.66,0,2,2024,175.56,True,False,False,False,False,False,False,False,False,True,False,True,False,False
147.58,3,0,-1.0,22,45.59,3,4,2023,442.74,True,False,False,False,True,False,True,False,False,True,False,True,False,False
137.82,2,0,-1.0,31,40.97,2,5,2023,275.64,False,False,False,False,True,False,False,True,False,True,False,True,False,False
367.06,5,0,-1.0,54,34.11,4,4,2023,1835.3,True,False,False,False,True,False,False,True,False,False,False,True,False,False
469.19,3,1,256.0,62,27.86,5,7,2023,1407.57,True,False,False,False,True,False,False,True,False,False,False,False,False,True
133.78,2,0,-1.0,22,31.0,2,10,2024,267.56,True,False,False,False,False,False,True,False,False,True,False,True,False,False
206.12,1,0,-1.0,19,25.65,6,7,2024,206.12,True,False,False,False,True,True,False,False,False,False,False,True,False,False
416.13,5,0,-1.0,68,12.42,2,4,2024,2080.65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
231.96,2,1,8.0,30,32.69,3,3,2024,463.92,False,False,False,False,True,False,False,False,True,False,True,False,False,False
414.71,2,0,-1.0,25,18.49,4,10,2024,829.42,True,False,False,False,True,False,False,True,True,False,False,True,False,False
493.19,3,0,-1.0,47,27.07,6,4,2024,1479.57,False,True,False,False,False,False,True,False,False,True,False,True,False,False
330.63,2,1,429.0,67,48.87,1,8,2023,661.26,False,False,False,False,False,True,False,False,False,False,False,False,False,True
27.11,1,0,-1.0,20,33.39,4,11,2024,27.11,False,False,True,False,False,False,False,False,True,False,False,True,False,False
101.03,5,0,-1.0,70,31.86,1,10,2024,505.15,False,False,False,True,True,False,False,True,False,True,False,True,False,False
53.96,3,1,271.0,37,23.96,1,3,2024,161.88,False,False,False,True,True,True,False,False,False,True,False,False,True,False
305.19,3,0,-1.0,49,28.8,2,3,2023,915.5699999999999,False,True,False,False,False,False,False,False,False,True,False,True,False,False
356.41,5,1,209.0,31,35.02,5,8,2023,1782.0500000000002,True,False,False,False,True,False,False,False,False,True,False,False,False,False
180.82,2,1,406.0,68,40.75,3,7,2023,361.64,False,False,False,True,True,False,True,False,False,False,False,False,False,False
60.72,3,1,526.0,42,27.31,0,1,2023,182.16,False,False,False,False,True,False,False,False,False,False,False,False,False,True
329.03,5,0,-1.0,58,2.59,6,4,2023,1645.1499999999999,False,False,False,False,False,False,False,False,False,True,False,True,False,False
437.96,5,1,270.0,58,21.39,2,2,2024,2189.7999999999997,False,False,False,True,True,True,False,False,False,True,False,False,False,False
282.49,3,0,-1.0,29,26.52,1,1,2024,847.47,False,False,False,False,False,True,False,False,False,True,False,True,False,False
323.09,3,0,-1.0,54,6.86,3,8,2023,969.27,False,True,False,False,True,False,False,False,False,False,False,True,False,False
180.7,1,0,-1.0,23,13.13,6,10,2024,180.7,False,False,True,False,False,False,True,False,True,False,False,True,False,False
219.09,5,1,228.0,49,18.66,3,3,2023,1095.45,False,False,False,False,True,False,False,False,True,False,True,False,False,False
15.27,5,1,77.0,42,43.36,0,9,2024,76.35,True,False,False,False,False,False,False,True,False,True,True,False,False,False
351.24,5,0,-1.0,65,46.6,0,5,2023,1756.2,False,False,False,True,True,False,True,False,False,False,False,True,False,False
90.94,1,0,-1.0,45,38.67,0,12,2023,90.94,True,False,False,False,True,False,False,True,False,False,False,True,False,False
128.54,5,0,-1.0,63,44.08,0,8,2023,642.6999999999999,False,False,True,False,True,False,False,True,True,False,False,True,False,False
261.85,2,1,254.0,51,39.23,5,2,2024,523.7,False,False,False,True,False,True,False,False,True,False,False,False,False,True
280.99,5,0,-1.0,19,25.51,2,2,2024,1404.95,False,False,True,False,False,True,False,False,False,True,False,True,False,False
202.99,1,0,-1.0,59,36.71,0,5,2023,202.99,False,False,False,False,False,False,False,False,True,False,False,True,False,False
56.54,2,0,-1.0,56,8.47,2,12,2023,113.08,False,False,True,False,True,False,False,True,False,False,False,True,False,False
174.28,3,1,504.0,69,2.82,1,5,2023,522.84,True,False,False,False,True,True,False,False,True,False,False,False,True,False
104.24,2,0,-1.0,30,26.54,3,6,2023,208.48,True,False,False,False,False,False,False,True,False,False,False,True,False,False
210.0,2,1,87.0,60,22.92,5,12,2023,420.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False
99.34,4,0,-1.0,55,24.64,2,4,2023,397.36,False,True,False,False,True,False,False,True,True,False,False,True,False,False
313.14,1,0,-1.0,60,9.17,3,12,2024,313.14,False,False,False,False,False,False,False,True,False,False,False,True,False,False
279.54,2,1,4.0,59,8.76,4,11,2024,559.08,False,False,True,False,False,False,False,True,False,True,False,False,False,False
331.75,2,1,272.0,27,47.59,6,3,2024,663.5,False,False,True,False,True,False,True,False,True,False,True,False,False,False
315.23,5,0,-1.0,52,45.19,6,10,2024,1576.15,False,False,False,True,True,False,False,True,False,False,False,True,False,False
242.46,3,0,-1.0,69,5.18,3,6,2023,727.38,False,False,True,False,False,True,False,False,False,False,False,True,False,False
215.43,5,0,-1.0,29,11.37,1,2,2023,1077.15,False,True,False,False,False,False,True,False,False,False,False,True,False,False
37.18,5,1,96.0,65,46.86,3,3,2023,185.9,False,False,False,False,True,True,False,False,False,True,False,False,False,True
290.37,1,0,-1.0,57,38.01,6,8,2024,290.37,False,True,False,False,True,False,True,False,False,True,False,True,False,False
286.56,5,1,59.0,56,32.16,6,2,2023,1432.8,False,False,True,False,False,False,False,True,False,True,True,False,False,False
332.58,3,1,70.0,31,42.74,6,5,2023,997.74,False,False,False,False,True,False,True,False,False,False,False,False,False,True
216.5,4,0,-1.0,58,48.53,6,10,2023,866.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
355.26,3,0,-1.0,30,35.66,1,6,2024,1065.78,False,True,False,False,False,False,False,False,False,False,False,True,False,False
211.16,5,0,-1.0,39,2.33,5,11,2024,1055.8,False,True,False,False,True,False,True,False,False,True,False,True,False,False
267.72,5,0,-1.0,68,45.31,5,2,2024,1338.6000000000001,False,True,False,False,True,False,True,False,True,False,False,True,False,False
100.83,1,0,-1.0,59,47.0,4,6,2023,100.83,False,True,False,False,True,False,True,False,False,True,False,True,False,False
277.85,5,0,-1.0,31,33.8,6,8,2023,1389.25,True,False,False,False,False,False,True,False,False,True,False,True,False,False
489.53,3,1,361.0,58,40.6,0,6,2023,1468.59,False,True,False,False,False,True,False,False,True,False,True,False,False,False
167.48,4,0,-1.0,25,48.21,2,7,2023,669.92,False,False,False,False,False,False,True,False,True,False,False,True,False,False
11.44,2,0,-1.0,20,22.2,0,1,2023,22.88,True,False,False,False,False,False,False,False,False,True,False,True,False,False
318.66,1,0,-1.0,58,31.71,5,4,2024,318.66,False,False,False,True,False,False,True,False,True,False,False,True,False,False
493.33,2,0,-1.0,47,16.71,0,9,2024,986.66,True,False,False,False,False,True,False,False,True,False,False,True,False,False
373.11,4,0,-1.0,18,13.55,2,3,2023,1492.44,False,True,False,False,True,False,False,False,False,False,False,True,False,False
442.02,5,1,373.0,40,16.17,5,9,2023,2210.1,False,False,False,True,False,False,False,True,False,True,False,False,True,False
288.5,3,1,175.0,30,5.19,0,4,2024,865.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False
242.37,3,0,-1.0,26,0.03,3,8,2024,727.11,False,False,False,False,False,False,False,True,False,True,False,True,False,False
71.8,2,0,-1.0,63,0.68,2,1,2024,143.6,False,False,False,True,False,False,True,False,False,True,False,True,False,False
497.54,4,0,-1.0,36,29.21,4,6,2024,1990.16,True,False,False,False,False,True,False,False,True,False,False,True,False,False
376.71,4,0,-1.0,59,9.17,0,1,2024,1506.84,False,True,False,False,False,True,False,False,True,False,False,True,False,False
181.69,1,0,-1.0,54,26.36,5,6,2024,181.69,False,True,False,False,False,False,True,False,False,True,False,True,False,False
386.65,1,0,-1.0,69,15.64,0,7,2023,386.65,False,False,True,False,True,True,False,False,True,False,False,True,False,False
498.71,4,0,-1.0,49,21.4,4,4,2023,1994.84,False,False,False,False,False,False,False,False,False,False,False,True,False,False
75.54,1,0,-1.0,52,11.06,2,10,2023,75.54,False,False,False,False,True,True,False,False,False,False,False,True,False,False
327.04,5,0,-1.0,46,33.3,3,3,2024,1635.2,False,False,False,False,False,False,False,True,False,True,False,True,False,False
189.99,4,1,361.0,19,40.07,6,6,2023,759.96,False,False,True,False,False,True,False,False,False,True,False,False,True,False
164.07,5,1,75.0,58,11.34,3,5,2023,820.3499999999999,False,False,True,False,False,False,True,False,True,False,False,False,False,False
469.18,5,0,-1.0,39,11.73,2,9,2023,2345.9,True,False,False,False,False,False,False,False,False,True,False,True,False,False
477.76,1,0,-1.0,51,20.62,6,9,2023,477.76,False,False,True,False,False,True,False,False,False,True,False,True,False,False
48.35,1,0,-1.0,19,28.41,6,7,2023,48.35,False,False,False,True,False,True,False,False,False,False,False,True,False,False
87.67,5,1,154.0,58,35.4,4,3,2024,438.35,True,False,False,False,True,True,False,False,True,False,True,False,False,False
335.48,4,1,212.0,52,44.97,1,5,2023,1341.92,True,False,False,False,True,False,True,False,False,True,False,False,True,False
137.69,4,1,144.0,55,0.52,4,7,2023,550.76,False,True,False,False,True,False,False,True,False,False,False,False,False,True
470.78,2,0,-1.0,53,24.1,1,1,2023,941.56,False,True,False,False,True,True,False,False,False,True,False,True,False,False
64.83,4,0,-1.0,59,38.03,5,2,2024,259.32,False,False,False,True,True,False,True,False,False,False,False,True,False,False
284.48,5,0,-1.0,39,23.62,3,12,2024,1422.4,False,True,False,False,True,False,False,False,True,False,False,True,False,False
483.3,1,1,51.0,46,42.94,6,8,2024,483.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True
474.9,1,1,24.0,53,27.49,2,5,2023,474.9,True,False,False,False,True,True,False,False,False,True,False,False,True,False
447.06,3,0,-1.0,20,24.37,1,3,2024,1341.18,False,False,True,False,False,True,False,False,False,True,False,True,False,False
147.86,3,0,-1.0,54,45.66,2,6,2024,443.58000000000004,False,False,False,False,True,False,True,False,False,True,False,True,False,False
171.48,1,1,543.0,28,21.86,0,4,2023,171.48,False,False,False,False,False,False,False,False,False,True,False,False,False,True
365.7,4,0,-1.0,26,49.45,2,7,2023,1462.8,False,False,True,False,False,True,False,False,True,False,False,True,False,False
124.36,1,1,463.0,57,15.08,0,1,2023,124.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172.36,4,0,-1.0,40,2.92,3,6,2023,689.44,True,False,False,False,False,True,False,False,False,False,False,True,False,False
496.1,3,1,145.0,42,41.01,0,6,2024,1488.3000000000002,True,False,False,False,False,True,False,False,False,True,False,False,True,False
305.64,3,0,-1.0,60,9.61,0,2,2023,916.92,False,False,False,False,True,True,False,False,False,True,False,True,False,False
284.65,2,0,-1.0,62,32.56,1,12,2023,569.3,True,False,False,False,True,False,False,False,False,False,False,True,False,False
190.36,4,0,-1.0,42,0.13,1,5,2023,761.44,False,False,True,False,True,False,True,False,False,True,False,True,False,False
479.49,5,1,442.0,44,26.68,0,3,2023,2397.45,False,True,False,False,True,False,False,True,False,False,True,False,False,False
276.27,1,0,-1.0,36,18.38,5,12,2024,276.27,False,True,False,False,True,False,True,False,True,False,False,True,False,False
175.11,1,1,66.0,41,18.58,1,8,2024,175.11,True,False,False,False,False,True,False,False,False,True,False,False,False,True
198.84,2,1,264.0,39,15.01,6,8,2023,397.68,False,False,True,False,False,False,True,False,True,False,False,False,False,True
44.86,4,1,171.0,39,14.0,3,3,2024,179.44,False,False,False,True,True,False,False,True,False,False,False,False,False,False
384.15,3,0,-1.0,65,41.77,1,10,2024,1152.4499999999998,False,False,False,True,False,False,False,False,False,False,False,True,False,False
313.77,2,1,62.0,37,39.08,6,5,2024,627.54,False,False,False,True,True,False,False,False,True,False,False,False,False,False
70.64,3,0,-1.0,44,18.44,6,3,2023,211.92000000000002,False,True,False,False,True,False,True,False,False,False,False,True,False,False
466.63,3,1,131.0,48,40.39,6,4,2023,1399.8899999999999,False,False,True,False,False,True,False,False,False,False,False,False,False,True
34.0,1,1,655.0,36,24.26,5,3,2023,34.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False
449.39,3,0,-1.0,70,46.88,0,9,2023,1348.17,False,False,True,False,False,False,False,True,False,True,False,True,False,False
27.12,4,0,-1.0,67,9.39,4,5,2024,108.48,False,False,False,False,True,False,False,False,False,True,False,True,False,False
74.2,3,0,-1.0,44,14.67,0,4,2024,222.60000000000002,False,False,False,True,True,False,False,True,True,False,False,True,False,False
101.04,5,0,-1.0,55,25.54,1,7,2024,505.20000000000005,False,False,False,False,True,True,False,False,False,False,False,True,False,False
410.74,4,0,-1.0,42,42.66,0,11,2023,1642.96,True,False,False,False,False,False,False,True,False,False,False,True,False,False
473.62,4,1,8.0,38,7.75,5,10,2023,1894.48,False,False,False,False,False,False,False,False,True,False,True,False,False,False
396.18,3,0,-1.0,21,14.94,4,10,2024,1188.54,False,False,False,False,True,True,False,False,False,False,False,True,False,False
105.78,1,0,-1.0,24,15.75,0,6,2023,105.78,False,True,False,False,False,False,False,True,False,True,False,True,False,False
430.38,2,1,163.0,41,38.05,1,6,2024,860.76,False,False,True,False,True,False,False,True,True,False,True,False,False,False
381.07,1,0,-1.0,60,32.73,4,10,2024,381.07,False,True,False,False,False,False,False,True,True,False,False,True,False,False
70.41,1,0,-1.0,60,36.79,1,11,2024,70.41,False,False,False,False,False,False,True,False,False,True,False,True,False,False
149.0,2,0,-1.0,39,31.6,0,1,2024,298.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False
142.41,2,0,-1.0,38,39.58,5,7,2023,284.82,True,False,False,False,True,True,False,False,False,True,False,True,False,False
276.94,1,0,-1.0,42,48.25,2,12,2023,276.94,True,False,False,False,False,True,False,False,True,False,False,True,False,False
476.96,5,0,-1.0,25,30.88,5,7,2023,2384.7999999999997,False,False,True,False,True,False,False,True,True,False,False,True,False,False
412.74,1,0,-1.0,20,27.93,4,12,2024,412.74,False,False,False,False,False,False,False,True,True,False,False,True,False,False
359.57,3,1,399.0,52,15.31,4,10,2023,1078.71,False,False,False,False,False,False,False,False,True,False,False,False,False,True
287.91,4,0,-1.0,67,7.83,6,3,2023,1151.64,False,False,True,False,False,False,False,False,True,False,False,True,False,False
412.83,3,0,-1.0,32,10.67,2,9,2023,1238.49,True,False,False,False,False,False,False,False,False,True,False,True,False,False
173.3,5,1,369.0,20,20.72,1,7,2023,866.5,False,True,False,False,False,True,False,False,False,False,False,False,False,True
176.22,2,0,-1.0,39,44.84,4,2,2023,352.44,False,False,False,True,True,True,False,False,False,True,False,True,False,False
284.82,4,1,619.0,36,38.18,6,3,2023,1139.28,False,False,False,True,True,False,True,False,False,False,False,False,False,True
211.5,1,0,-1.0,25,41.16,6,6,2024,211.5,False,True,False,False,True,False,False,False,False,True,False,True,False,False
94.6,1,0,-1.0,41,10.9,1,4,2023,94.6,False,False,False,False,False,True,False,False,False,True,False,True,False,False
75.56,2,0,-1.0,61,15.48,2,2,2024,151.12,False,True,False,False,True,False,False,True,False,False,False,True,False,False
430.16,1,0,-1.0,34,9.35,0,1,2023,430.16,True,False,False,False,False,True,False,False,False,False,False,True,False,False
125.79,1,1,559.0,52,47.83,6,1,2023,125.79,False,False,False,False,True,False,False,False,False,False,False,False,True,False
107.64,2,1,116.0,29,27.42,4,8,2024,215.28,True,False,False,False,False,False,True,False,True,False,False,False,False,True
122.43,3,1,174.0,32,12.15,4,4,2024,367.29,False,True,False,False,False,False,False,True,False,False,False,False,True,False
277.28,2,0,-1.0,44,3.94,4,3,2023,554.56,True,False,False,False,True,True,False,False,True,False,False,True,False,False
342.43,1,0,-1.0,63,5.85,3,12,2023,342.43,False,False,False,False,True,False,False,True,False,True,False,True,False,False
441.33,4,1,75.0,63,49.97,5,3,2023,1765.32,False,False,False,False,False,False,False,False,True,False,False,False,False,False
487.96,4,1,50.0,36,12.02,4,4,2024,1951.84,False,True,False,False,False,False,False,False,False,False,True,False,False,False
195.46,4,0,-1.0,35,30.46,0,5,2024,781.84,False,False,False,True,True,False,False,False,False,True,False,True,False,False
479.16,4,0,-1.0,31,47.15,0,4,2024,1916.64,False,False,False,False,True,False,False,False,True,False,False,True,False,False
458.81,3,0,-1.0,41,34.03,1,8,2024,1376.43,False,True,False,False,True,False,False,True,False,False,False,True,False,False
387.82,4,0,-1.0,42,15.81,4,4,2024,1551.28,False,False,False,False,True,False,False,False,False,True,False,True,False,False
267.44,2,1,49.0,56,39.94,2,5,2024,534.88,False,True,False,False,False,False,False,True,False,True,False,False,False,True
454.19,4,0,-1.0,31,12.25,1,5,2024,1816.76,False,False,False,False,False,False,False,False,False,False,False,True,False,False
379.84,2,0,-1.0,21,29.03,6,12,2024,759.68,False,False,False,True,True,True,False,False,False,False,False,True,False,False
371.18,5,0,-1.0,62,36.58,0,8,2023,1855.9,False,False,False,True,True,False,True,False,False,False,False,True,False,False
68.59,2,1,244.0,50,47.08,2,6,2023,137.18,False,True,False,False,True,False,True,False,False,True,True,False,False,False
335.57,5,1,353.0,43,26.11,2,2,2023,1677.85,False,False,True,False,True,False,False,False,False,False,False,False,False,False
395.65,5,1,60.0,52,35.6,3,1,2024,1978.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False
194.5,1,0,-1.0,31,49.38,6,3,2024,194.5,True,False,False,False,False,False,False,True,False,True,False,True,False,False
499.75,4,0,-1.0,62,35.37,3,6,2023,1999.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False
324.64,5,1,159.0,68,33.1,4,7,2023,1623.1999999999998,False,False,False,True,False,False,True,False,True,False,True,False,False,False
193.47,5,1,55.0,65,9.03,3,9,2023,967.35,True,False,False,False,True,False,True,False,False,False,True,False,False,False
462.49,1,1,301.0,48,44.33,5,5,2023,462.49,True,False,False,False,True,False,True,False,False,True,False,False,True,False
145.0,5,1,173.0,53,14.44,6,7,2023,725.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
50.65,3,1,381.0,29,1.76,2,11,2023,151.95,False,False,False,True,True,False,False,False,True,False,True,False,False,False
258.77,5,0,-1.0,20,24.87,6,1,2023,1293.85,False,True,False,False,True,True,False,False,False,False,False,True,False,False
32.82,4,0,-1.0,49,33.31,4,3,2024,131.28,False,False,False,False,False,False,False,False,False,True,False,True,False,False
309.9,1,1,542.0,61,35.49,6,3,2023,309.9,True,False,False,False,False,False,False,False,False,True,True,False,False,False
177.03,5,0,-1.0,45,40.75,6,11,2024,885.15,False,False,False,False,True,False,True,False,True,False,False,True,False,False
53.83,5,0,-1.0,27,7.22,6,6,2024,269.15,False,False,False,True,False,True,False,False,False,False,False,True,False,False
155.4,2,0,-1.0,25,27.44,2,11,2024,310.8,False,True,False,False,True,True,False,False,False,True,False,True,False,False
133.31,5,1,658.0,29,38.4,5,1,2023,666.55,False,True,False,False,True,False,False,False,False,True,True,False,False,False
86.01,3,1,269.0,65,46.01,2,5,2023,258.03000000000003,False,True,False,False,False,True,False,False,False,True,False,False,True,False
250.48,4,0,-1.0,65,20.02,0,11,2023,1001.92,False,False,True,False,True,False,False,False,True,False,False,True,False,False
163.16,4,1,284.0,43,2.37,5,3,2023,652.64,False,True,False,False,False,True,False,False,False,True,False,False,True,False
261.15,1,0,-1.0,19,5.51,5,6,2023,261.15,False,False,False,False,True,True,False,False,False,False,False,True,False,False
31.92,1,0,-1.0,46,32.01,6,5,2023,31.92,False,False,True,False,True,False,False,True,True,False,False,True,False,False
474.42,4,1,381.0,36,46.79,5,7,2023,1897.68,False,False,True,False,False,False,False,False,True,False,False,False,False,False
429.79,5,0,-1.0,67,5.31,5,10,2024,2148.9500000000003,False,False,True,False,True,False,True,False,False,False,False,True,False,False
152.15,4,1,375.0,48,41.74,5,2,2023,608.6,False,False,False,True,True,False,False,True,False,True,False,False,True,False
149.08,5,0,-1.0,45,30.96,1,11,2023,745.4000000000001,False,False,False,True,False,True,False,False,False,False,False,True,False,False
206.01,4,0,-1.0,24,4.9,5,2,2023,824.04,False,False,True,False,False,True,False,False,False,True,False,True,False,False
136.93,5,0,-1.0,62,29.19,3,6,2024,684.6500000000001,False,False,False,True,False,False,True,False,True,False,False,True,False,False
412.31,3,0,-1.0,56,17.75,2,11,2023,1236.93,False,False,False,False,False,False,True,False,True,False,False,True,False,False
394.99,1,0,-1.0,59,12.85,3,10,2023,394.99,False,True,False,False,True,False,True,False,True,False,False,True,False,False
31.22,5,0,-1.0,30,26.07,0,10,2023,156.1,False,False,False,False,True,False,False,False,True,False,False,True,False,False
277.88,3,0,-1.0,23,32.24,4,8,2024,833.64,False,False,False,True,False,False,False,True,True,False,False,True,False,False
428.7,5,0,-1.0,40,20.8,3,2,2023,2143.5,False,True,False,False,False,False,False,False,False,False,False,True,False,False
476.84,3,0,-1.0,33,6.04,4,3,2024,1430.52,False,False,False,False,True,False,False,False,True,False,False,True,False,False
18.41,1,1,466.0,63,22.82,0,5,2023,18.41,False,False,True,False,True,False,True,False,False,False,False,False,False,False
34.28,2,1,317.0,20,15.91,6,7,2023,68.56,False,True,False,False,True,False,True,False,False,True,False,False,False,False
273.44,5,0,-1.0,70,37.28,0,6,2023,1367.2,False,False,True,False,True,False,True,False,False,True,False,True,False,False
462.84,5,0,-1.0,66,24.21,4,2,2024,2314.2,True,False,False,False,False,False,True,False,True,False,False,True,False,False
381.87,5,0,-1.0,18,35.01,2,4,2024,1909.35,False,False,True,False,False,False,True,False,False,False,False,True,False,False
25.91,4,0,-1.0,27,20.77,1,1,2024,103.64,False,False,True,False,True,False,False,False,False,False,False,True,False,False
264.41,2,0,-1.0,43,39.14,3,5,2023,528.82,False,True,False,False,False,False,True,False,True,False,False,True,False,False
24.11,2,0,-1.0,47,25.48,6,8,2024,48.22,False,True,False,False,False,False,True,False,True,False,False,True,False,False
450.97,4,0,-1.0,46,16.96,5,7,2023,1803.88,True,False,False,False,True,False,False,False,True,False,False,True,False,False
265.12,4,0,-1.0,45,34.24,3,11,2023,1060.48,False,False,False,True,False,False,False,True,False,False,False,True,False,False
499.18,4,1,301.0,63,30.37,4,10,2023,1996.72,False,True,False,False,True,False,False,False,True,False,False,False,False,False
282.85,2,0,-1.0,18,26.03,4,1,2023,565.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False
311.26,3,0,-1.0,57,2.0,2,6,2023,933.78,False,False,False,False,True,False,False,True,False,False,False,True,False,False
266.88,1,1,31.0,69,12.19,5,5,2023,266.88,True,False,False,False,False,False,False,False,False,False,False,False,False,False
495.4,1,1,37.0,62,32.08,6,9,2024,495.4,False,False,False,True,True,True,False,False,True,False,False,False,True,False
8.16,1,0,-1.0,54,7.88,4,2,2024,8.16,False,True,False,False,False,False,False,True,False,False,False,True,False,False
